,price_per_sqft,city,county,state,streetAddress,bedrooms,bathrooms,price,livingAreaValue,lotSize_sqft,yearBuilt,zipcode,rentZestimate,zestimate,propertyTaxRate,neighborhoodRegion_name,agentName,agent_businessName,architecture_style,year_built,agency_compensation%
132,964.0,San Jose,Santa Clara County,CA,1676 Morocco Dr,3.0,2.0,1775000,1842.0,6969.0,1959,95125,4475,1805084,0.77,Willow Glen,Mary Byrne Hernandez,MBH Properties,Ranch,1959,2.5
133,1107.0,San Francisco,San Francisco County,CA,1685 Dolores St,5.0,4.0,3649000,3295.0,2500.0,1900,94110,,,0.67,Noe Valley,Suhl Chin,Corcoran Global Living,"Contemporary,Victorian",1900,2.5
134,1392.0,San Francisco,San Francisco County,CA,1688 Pine St UNIT W509,1.0,1.0,998000,717.0,35483.0,2016,94109,3494,998976,0.67,Pacific Heights,Mark A. Venegas,Coldwell Banker Realty,Modern/High Tech,2016,2.5
135,795.0,San Francisco,San Francisco County,CA,172 16th Ave,3.0,2.0,1900000,2390.0,2996.0,1914,94118,8995,1841100,0.67,Lake Street,Pam Giusto,PMZ Real Estate,Edwardian,1914,2.5
136,539.0,San Francisco,San Francisco County,CA,1727 Newcomb Ave,5.0,2.0,1175000,2178.0,2495.0,1928,94124,5600,1229400,0.67,Bayview,Steven Lawrence Williams,Compass,,1928,3
137,646.0,Santa Clara,Santa Clara County,CA,1730 Halford Ave APT 351,2.0,2.0,680000,1052.0,0.0,1970,95051,2849,648000,0.77,,Than Phuong,Bethany R.E. & Investments,Spanish,1970,2.5
138,802.0,San Francisco,San Francisco County,CA,175 Bluxome St UNIT 217,2.0,2.0,860000,1072.0,30938.0,1998,94107,,,0.67,South of Market,Dirk Kinley,"eXp Realty of California, Inc",,1998,2.5
139,449.0,San Francisco,San Francisco County,CA,1750 Washington St,3.085964912280702,0.0,3750000,8361.0,4464.0,1913,94109,,,0.67,Polk Gulch,Edward J. Mullins  IV,Mullins & Co.,,1913,2.125%
140,1085.0,San Jose,Santa Clara County,CA,1760 Castlegate Dr,3.0,2.0,1488888,1372.0,6673.0,1972,95132,3724,1518665,0.77,Berryessa,Dennise Mukhar,Christie's International Real Estate Sereno,,1972,
141,1136.0,San Jose,Santa Clara County,CA,1763 Oakwood Ave,3.0,2.0,1250000,1100.0,6285.0,1959,95124,3962,1321200,0.77,Cambrian Park,Andy Tse,Intero Real Estate Services,,1959,
142,1590.0,Santa Clara,Santa Clara County,CA,1765 Ravizza Ave,3.0,2.0,1650000,1038.0,5218.0,1953,95051,3499,1701521,0.77,,Karen Young,Compass,Contemporary,1953,
143,1074.0,San Francisco,San Francisco County,CA,1771 41st Ave,4.0,2.0,1795000,1672.0,3001.0,1940,94122,5000,,0.67,Outer Sunset,Anthony Wong,Haylen,,1940,
144,738.0,San Jose,Santa Clara County,CA,1779 Camino Leonor Dr,2.0,2.0,1050000,1422.0,8884.478927203065,2006,95131,3399,1069250,0.77,North Valley,David Llorente,BRG Realty,,2006,
145,947.0,Fremont,Alameda County,CA,178 Emory Cmn,4.0,3.0,2248000,2375.0,3998.0,2016,94539,5627,2197691,0.81,Mission Valley,Fred Lodin,Alliance Bay Realty,,2016,
146,1104.0,San Francisco,San Francisco County,CA,1787 McAllister St APT 2,2.0,1.0,899000,814.0,2500.0,1967,94115,,,0.67,Western Addition,Rachel E. Swann,Compass,"Mid-Century,Modern/High Tech",1967,2.5
147,712.0,Santa Clara,Santa Clara County,CA,1789 Jeffery Ct,5.0,4.0,2100000,2951.0,9195.0,1956,95051,6358,2152500,0.77,,Vinicius Brasil,Keller Williams Realty - Cupertino,Ranch,1956,
148,1106.0,San Jose,Santa Clara County,CA,1794 Wyrick Ave,3.0,2.0,1250000,1130.0,7135.0,1959,95124,3949,1303100,0.77,Cambrian Park,Hannah Isaka,Keller Williams Realty-Silicon Valley,,1959,
149,1446.0,San Francisco,San Francisco County,CA,1805 Buchanan St #1A,1.0,2.0,1700000,1176.0,3163.0,2021,94115,4500,1700003,0.67,Japantown,Andres Ardila,Compass,Contemporary,2021,2.5
150,1337.0,San Francisco,San Francisco County,CA,1805 Buchanan St #1B,1.0,2.0,1500000,1122.0,3163.0,2021,94115,4970,1475609,0.67,Japantown,Andres Ardila,Compass,Contemporary,2021,2.5
151,754.0,San Jose,Santa Clara County,CA,1811 La Terrace Cir #1811,2.0,2.0,750000,995.0,8884.478927203065,1985,95123,,,0.77,Almaden Valley,Nicole Carmona,Real Estate Connections,,1985,
152,806.0,San Francisco,San Francisco County,CA,1824 Jackson St,3.0,3.0,2300000,2854.0,8385.0,1917,94109,,,0.67,Pacific Heights,Paul F. Neal,Paul Neal Real Estate,Edwardian,1917,2.5
153,853.0,San Francisco,San Francisco County,CA,1826 Keith St,3.0,1.0,939000,1101.0,1663.0,1955,94124,4699,992300,0.67,Bayview,Yao Hong Yang,Real Estate eBroker,,1955,2.5
154,992.0,San Francisco,San Francisco County,CA,1830 Fillmore St #311,2.0,2.0,1098000,1107.0,8884.478927203065,1984,94115,4924,1100198,0.67,Japantown,Alex Sobieski,Redfin,,1984,
155,1130.0,San Francisco,San Francisco County,CA,1840 Washington St APT 203,1.0,1.0,975000,863.0,7023.0,2012,94109,3695,975000,0.67,Pacific Heights,Emily Dunn,Compass,"Contemporary,Modern/High Tech",2012,2.5
156,817.0,San Jose,Santa Clara County,CA,1852 Lanai Ave,3.0,2.0,850000,1040.0,5301.0,1959,95122,3499,843996,0.77,East San Jose,Alvaro Amador,Coldwell Banker Realty,,1959,
157,1128.0,San Francisco,San Francisco County,CA,187 Ellsworth St,2.0,1.0,1195000,1059.0,1865.0,1908,94110,4500,1297100,0.67,Bernal Heights,Jessica Mussallem Rucker,Legacy Real Estate,Edwardian,1908,2.5
158,955.0,San Francisco,San Francisco County,CA,1880 Steiner St APT 404,2.0,3.0,1499000,1569.0,17707.0,1999,94115,6249,1499000,0.67,Lower Pacific Heights,Denise L. Paulson,Compass,Contemporary,1999,2.5
159,579.0,San Francisco,San Francisco County,CA,190 21st Ave,7.0,5.0,3498000,6045.0,2435.0,1960,94121,3294,,0.67,Lake Street,Steve Bach,Bayview Real Estate & Mortgage,Mid-Century,1960,2.5
160,754.0,San Jose,Santa Clara County,CA,1905 La Terrace Cir,2.0,2.0,750000,995.0,8884.478927203065,1985,95123,2995,760400,0.77,Almaden Valley,Peter Myers,Coldwell Banker Realty,,1985,
161,1051.0,San Francisco,San Francisco County,CA,1908 Leavenworth St,2.0,2.0,1189000,1131.0,2736.0,1907,94133,5400,1227200,0.67,Russian Hill,Jennifer Rosdail,KW Advisors,,1907,2.5
162,769.0,San Jose,Santa Clara County,CA,1912 Sumatra Ave,3.0,2.0,799900,1040.0,5314.0,1959,95122,3513,806100,0.77,East San Jose,Peter Q. Nguyen,Bay Realty,,1959,
163,909.0,San Francisco,San Francisco County,CA,1916-1918 Ellis St,9.0,6.0,2995000,3294.0,4500.0,1895,94115,,,0.67,Western Addition,Steven Mavromihalis,Compass,Victorian,1895,2.5
164,999.0,San Francisco,San Francisco County,CA,1918 15th St #2,2.0,1.0,999000,1000.0,2243.0,1906,94114,4300,1063400,0.67,Mission Dolores,Daniel J. Risman-Jones,Ascend Real Estate,,1906,2.5
165,664.0,San Jose,Santa Clara County,CA,1919 Dobbin Dr,3.0,2.0,929000,1400.0,8884.478927203065,2017,95133,3599,950700,0.77,North Valley,Thuy Do,Intero Real Estate Services,,2017,
166,835.0,San Jose,Santa Clara County,CA,1929 Creek Dr,2.0,1.0,1195000,1431.0,5414.0,1950,95125,3449,1215092,0.77,Willow Glen,Liliane Molda,Lawrie & Lawrie Properties,Cottage,1950,
167,937.0,San Francisco,San Francisco County,CA,194 Thrift St,3.0,2.0,1298000,1386.0,2247.0,1965,94112,3795,1359500,0.67,Oceanview,Michelle Kim,Mosaik Real Estate,,1965,2.5
168,1058.0,San Francisco,San Francisco County,CA,1940 Sacramento St APT 4,3.0,2.0,1798000,1700.0,4979.0,1923,94109,6749,1768764,0.67,Pacific Heights,Mark A. Venegas,Coldwell Banker Realty,,1923,2.5
170,855.0,San Jose,Santa Clara County,CA,1980 Bright Willow Cir,5.0,4.0,1748888,2045.0,3223.0,2005,95131,4800,1760600,0.77,North Valley,Jingya Ji,Coldwell Banker Realty,,2005,
171,1032.0,San Francisco,San Francisco County,CA,2 Mint Plz SUITE 408,1.0,1.0,750000,727.0,7776.0,1926,94103,3494,756600,0.67,South of Market,Alan F. Morcos,Compass,Contemporary,1926,2.5
172,1029.0,San Francisco,San Francisco County,CA,200 Brannan St APT 324,2.0,2.0,1995000,1939.0,72897.0,2004,94107,6499,1895500,0.67,South Beach,Afsaneh Valizadeh,AFI Real Estate,"Contemporary,Modern/High Tech",2004,2.5
173,274.0,San Jose,Santa Clara County,CA,200 Ford Rd #29,3.0,2.0,369999,1348.0,8884.478927203065,1999,95138,,,0.77,Santa Teresa,Chris Truong,,,1999,
174,260.0,San Jose,Santa Clara County,CA,200 Ford Rd #72,3.0,2.0,349900,1344.0,8884.478927203065,1983,95138,3220,284700,0.77,Santa Teresa,Todd Su,,,1983,
175,178.0,San Jose,Santa Clara County,CA,200 Ford Rd SPACE 93,4.0,2.0,257000,1440.0,8884.478927203065,1978,95138,,,0.77,Santa Teresa,Franco Perez,,,1978,
176,919.2081850533808,San Francisco,San Francisco County,CA,2001 McAllister St APT 213,1.0,1.0,699000,0.0,0.0,2002,94118,2995,719999,0.67,Western Addition,Alexander F. Lurie,Compass,Contemporary,2002,2.5
177,1098.0,San Francisco,San Francisco County,CA,201 Harrison St APT 720,2.0,2.0,875000,797.0,38450.0,1991,94105,,,0.67,Rincon Hill,Daniel Kirk Slaughter,Vanguard Properties,Contemporary,1991,2.5
178,957.0,San Francisco,San Francisco County,CA,201 Sansome St UNIT 804,2.0,3.0,1475000,1541.0,5876.0,1909,94104,,,0.67,Financial District,Mary M. Lee,McKinley Realty Inc,,1909,2.5
179,833.0,San Jose,Santa Clara County,CA,2023 Castlebury Dr,1.0,1.0,380000,456.0,8884.478927203065,1983,95116,1895,383799,0.77,North Valley,Cristina Mendoza,Intero Real Estate Services,,1983,
180,591.0,San Francisco,San Francisco County,CA,203 N Lake Merced Hls,3.0,3.0,1125000,1904.0,1180.0,1975,94132,,,0.67,Lakeshore,The Marks Realty Group,Compass,,1975,2.5
181,996.0,San Francisco,San Francisco County,CA,203 Randall St,2.0,1.0,999000,1003.0,2500.0,1910,94131,,,0.67,Glen Park,John R. Solaegui,Compass,Edwardian,1910,2.5
182,838.0,San Jose,Santa Clara County,CA,2036 Rexford Way,4.0,2.0,1499000,1788.0,5445.0,1951,95128,3795,1528890,0.77,Willow Glen,Douglas Turk,1st Class Realty Co,Cape Cod,1951,
183,968.0,San Francisco,San Francisco County,CA,204 Hoffman Ave #1,3.0,3.0,1998000,2065.0,2100.0,1999,94114,,,0.67,Upper Market,Sherri Howe,Brava Real Estate,,1999,2.5%
184,919.2081850533808,San Francisco,San Francisco County,CA,2040 Franklin St APT 1006,0.0,1.0,619000,0.0,14332.0,1966,94109,4998,611717,0.67,Pacific Heights,"Joe Moore, Jr.",Sotheby's International Realty,,1966,2.5
185,919.2081850533808,San Francisco,San Francisco County,CA,2040 Franklin St APT 602,1.0,1.0,828000,0.0,14332.0,1966,94109,,,0.67,Pacific Heights,Kevin Wakelin,Compass,Contemporary,1966,2.5
186,651.0,San Francisco,San Francisco County,CA,2059 21st Ave,3.0,1.0,1195000,1837.0,2996.0,1941,94116,3949,,0.67,Parkside,Michelle K. Pender,Engel & Voelkers San Francisco,,1941,2.5
187,1081.0,San Francisco,San Francisco County,CA,207 Guerrero St,3.0,3.0,2000000,1850.0,2907.0,2004,94103,,,0.67,Mission Dolores,Trecia Knapp,Sotheby's International Realty,Modern/High Tech,2004,2.5
188,1466.0,San Francisco,San Francisco County,CA,2090 Castro St,5.0,3.0,3195000,2180.0,3528.0,1978,94131,10090,3271568,0.67,Noe Valley,Lamisse Droubi,Generation Real Estate,,1978,2.5
189,1015.0,San Jose,Santa Clara County,CA,2092 Ardis Dr,3.0,2.0,1588888,1566.0,6403.0,1950,95125,4285,1613202,0.77,Willow Glen,Brett Jennings Group,Real Estate Experts,,1950,
190,754.0,San Jose,Santa Clara County,CA,2094 Mendota Way,3.0,2.0,929000,1232.0,5601.0,1962,95122,3650,939739,0.77,East San Jose,Paulina Phamvu,North Valley Realty Group,,1962,
191,1403.0,San Francisco,San Francisco County,CA,2100 Green St APT 302,2.0,3.0,2595000,1850.0,0.0,1927,94123,6499,2657321,0.0,Union Street,Joan J. Smith,Compass,Contemporary,1927,2.5
192,790.0,San Jose,Santa Clara County,CA,2102 Harmil Way,3.0,2.0,1450000,1836.0,7217.0,1953,95125,4500,1476700,0.77,Willow Glen,Liza Carneghi,Compass,,1953,
193,647.0,Campbell,Santa Clara County,CA,2104 Surrey Pl,6.0,2.2530755711775043,1680000,2596.0,8385.0,1968,95008,,,0.77,,Scott Kao,ERS Premier,,1968,
194,1396.0,San Francisco,San Francisco County,CA,2111 Hyde St #401,2.0,3.0,2495000,1787.0,0.0,0,94109,7250,2521685,0.0,Russian Hill,Mary Lou Castellanos,Sotheby's International Realty,Traditional,0,2.5
195,943.0,San Francisco,San Francisco County,CA,2111 Hyde St #503,1.0,2.0,1350000,1431.0,0.0,1923,94109,,,0.0,Russian Hill,Ana T. L. Dierkhising,Compass,Traditional,1923,2.5
196,921.0,San Jose,Santa Clara County,CA,2119 Harmil Way,4.0,4.0,2600000,2824.0,7474.0,1952,95125,6585,2580800,0.77,Willow Glen,Marcie Paul,Intero Real Estate Services,Traditional,1952,
197,1378.0,San Francisco,San Francisco County,CA,2130 Leavenworth St APT 11,1.0,1.0,799000,580.0,5157.0,1924,94133,3499,832400,0.67,Russian Hill,Adam I. Gavzer,Compass,Mediterranean,1924,2.5
198,717.0,Santa Clara,Santa Clara County,CA,2141 Rancho Mc Cormick Ct,2.0,2.0,899950,1256.0,1751.0,1984,95050,3428,910354,0.77,,Richard Sobin,Intero Real Estate Services,,1984,
199,557.0,San Francisco,San Francisco County,CA,2143 14th Ave,4.0,4.0,1998000,3590.0,3188.0,1976,94116,8995,2071700,0.67,Golden Gate Heights,Debbie Wilhelm,Coldwell Banker Realty,,1976,
200,966.0,San Francisco,San Francisco County,CA,215 Juanita Way,3.0,2.0,2050000,2123.0,3972.0,1930,94127,,,0.67,Miraloma Park,Debbie J. Herzfeld,Compass,Mediterranean,1930,2.5
201,1013.0,Santa Clara,Santa Clara County,CA,2169 Ventura Pl,5.0,3.0,1749000,1726.0,5105.0,1955,95051,4800,1812500,0.77,,Mike Strouf,Intero Real Estate Services- Santa Clara,,1955,
202,728.0,San Francisco,San Francisco County,CA,217 Friedell St,2.0,2.0,850000,1167.0,17869.0,2016,94124,,,0.67,Hunters Point,Rafe S. Gabel,Avenue 8 Inc.,Modern/High Tech,2016,2.5
203,919.0,San Francisco,San Francisco County,CA,2170 Harrison St APT 7,1.0,2.0,959000,1044.0,6555.0,1997,94110,4600,989300,0.67,Mission,John P. Twomey,Compass,"Contemporary,Modern/High Tech",1997,2.5
204,688.0,San Jose,Santa Clara County,CA,2170 S King Rd,4.0,3.0,969999,1409.0,5074.0,1960,95122,3994,964155,0.77,East San Jose,Tina Tran pham,Alliance Bay Realty,,1960,
205,1015.0,San Francisco,San Francisco County,CA,218 Marietta Dr,3.0,2.0,1595000,1572.0,2962.0,1960,94127,5400,1925200,0.67,Miraloma Park,Jennifer Gottlieb,Compass,Mid-Century,1960,2.5
206,1161.0,San Francisco,San Francisco County,CA,2185 Bush St APT 309,2.0,2.0,1450000,1249.0,27617.0,1984,94115,4866,1452074,0.67,Japantown,Joan H. Meyer,Corcoran Global Living,Mediterranean,1984,2.5
207,1151.0,San Jose,Santa Clara County,CA,2194 Stratton Pl,3.0,2.0,1198000,1041.0,7405.0,1976,95131,3528,1220952,0.77,North Valley,Julie Qiao,"Bay Area Realty & Mortgage, Inc.",,1976,
208,889.0,San Francisco,San Francisco County,CA,2206 48th Ave,3.0,2.0,1795000,2020.0,1742.0,1954,94116,4500,1686200,0.67,Outer Sunset,Ben Braksick,OPENDOOR BROKERAGE INC.,Traditional,1954,2.50
209,987.0,San Jose,Santa Clara County,CA,2213 Canyon Cliff Ct,4.0,3.0,3488000,3535.0,17166.0,2000,95138,5999,3488014,0.77,Evergreen,Thao Dang & Brian Ng,Block Change Real Estate,"Contemporary,Modern / High Tech",2000,
210,868.0,San Francisco,San Francisco County,CA,2231 24th Ave,3.0,2.0,1598000,1840.0,2996.0,1941,94116,4299,,0.67,Parkside,James B. Hurley,Vanguard Properties,,1941,2.5
211,983.0,San Francisco,San Francisco County,CA,2235 Lake St,4.0,2.0,1825000,1856.0,5000.0,1913,94121,,,0.67,Lake Street,Houston  Garcia,Sotheby's International Realty,Edwardian,1913,2.5
212,1317.0,San Francisco,San Francisco County,CA,2238 Market St #204,2.0,2.0,1595000,1211.0,0.0,0,94114,,,0.67,Duboce Triangle,Garrett R. Frakes,Polaris Pacific,Mediterranean,0,2.5
213,1192.0,San Francisco,San Francisco County,CA,2238 Market St #210,0.0,1.0,745000,625.0,1.0,0,94114,,,0.67,Duboce Triangle,Garrett R. Frakes,Polaris Pacific,Contemporary,0,2.5
214,1665.0,San Francisco,San Francisco County,CA,2238 Market St #504,2.0,2.0,1998000,1200.0,0.0,0,94114,,,0.67,Duboce Triangle,Garrett R. Frakes,Polaris Pacific,Contemporary,0,2.5
215,518.0,San Jose,Santa Clara County,CA,2241 Lindaire Ave,5.0,2.2530755711775043,1248000,2408.0,10301.0,1952,95128,3037,1280266,0.77,Fruitdale,Samuel Spinella II,Spoke Real Estate,,1952,
216,897.0,San Jose,Santa Clara County,CA,2248 Zoria Cir,4.0,2.0,1250000,1393.0,6716.0,1972,95131,3976,1278700,0.77,North Valley,Alvaro Nevarez,EQ1,,1972,
217,768.0,Santa Clara,Santa Clara County,CA,2250 Monroe St APT 184,1.0,1.0,549888,716.0,8884.478927203065,1987,95050,2399,551724,0.77,,Jason Belcher,"Golden Realty & Investments, Inc","Contemporary,Mediterranean,Spanish",1987,
218,823.0,San Jose,Santa Clara County,CA,2252 Boxwood Dr,2.0,2.0,1274950,1550.0,5998.0,1948,95128,3695,1275700,0.77,Rose Garden,Christina Andrade,"Christina Andrade, Broker",Unknown,1948,
219,1279.0,Campbell,Santa Clara County,CA,2265 Maximilian Dr,4.0,2.0,1900000,1486.0,6098.0,1962,95008,,,0.77,San Tomas Aquinos,Ben Braksick,OPENDOOR BROKERAGE INC.,Ranch,1962,2.50
220,1000.0,San Francisco,San Francisco County,CA,228 Lexington St,2.0,1.0,1250000,1250.0,1751.0,1906,94110,4550,1284246,0.67,Mission,Joan H. Meyer,Corcoran Global Living,Victorian,1906,2.75
221,1508.0,San Francisco,San Francisco County,CA,2295 Vallejo St APT 402,1.0,1.0,995000,660.0,15137.0,1975,94123,3899,996400,0.67,Pacific Heights,Judy H. Karam,Sotheby's International Realty,Contemporary,1975,2.5
222,841.0,San Francisco,San Francisco County,CA,234 Madrid St,3.0,2.0,1199000,1425.0,2495.0,1960,94112,3998,1269800,0.67,Excelsior,Kenneth A. Hagan,Pinnacle Properties,Mid-Century,1960,2.5
223,838.0,San Francisco,San Francisco County,CA,2341 Franklin St APT 4,1.0,1.0,1095000,1306.0,3285.0,1927,94123,3999,1099200,0.67,Pacific Heights,Silvia E. Damen,"eXp Realty of California, Inc",,1927,2.5
224,904.0,San Jose,Santa Clara County,CA,2355 Sunrise Dr,4.0,4.0,1799000,1989.0,6011.0,1959,95124,5249,1826530,0.77,Cambrian Park,Amanda Bakshi,The Turtlestone Group,,1959,
225,934.0,San Francisco,San Francisco County,CA,2363 35th Ave,3.0,2.0,1295000,1387.0,3001.0,1947,94116,,,0.67,Parkside,Cynthia D. Cummins,Kindred SF Homes,Mid-Century,1947,2.5
226,1019.0,San Jose,Santa Clara County,CA,2367 Mazzaglia Ave,4.0,3.0,2399000,2355.0,8842.0,1955,95125,6499,2383221,0.77,Willow Glen,Paul Bertoldo,Compass,Ranch,1955,
227,1459.0,San Francisco,San Francisco County,CA,2377 Greenwich St,1.0,1.0,1598000,1095.0,1855.0,1900,94123,3695,1641900,0.67,Cow Hollow,Moe Arshad,"Real Estate Source, Inc.",,1900,
228,1249.0,San Jose,Santa Clara County,CA,2377 Maywood Ave,2.0,1.0,1199000,960.0,7740.0,1947,95128,3249,1221000,0.77,Fruitdale,Denise Carr,Compass,,1947,
229,635.0,San Jose,Santa Clara County,CA,240 Giddings Ct,5.0,3.0,1699000,2677.0,6599.0,1977,95139,4835,1733439,0.77,Santa Teresa,Eugene Velez,Century 21 Real Estate Alliance,,1977,
230,985.0,San Francisco,San Francisco County,CA,2415 Van Ness Ave APT 205,1.0,1.0,549500,558.0,5520.0,1926,94109,2999,589100,0.67,Union Street,Jimmy Bastos,NOVO,Edwardian,1926,2.5
231,1128.0,San Francisco,San Francisco County,CA,242 Anderson St,3.0,3.0,1998000,1772.0,1751.0,1987,94110,5869,2059220,0.67,Bernal Heights,Peter Goss,Corcoran Global Living,,1987,2.5
232,963.0,San Jose,Santa Clara County,CA,244 N Cragmont Ave,3.0,1.0,998000,1036.0,5201.0,1950,95127,3410,1014779,0.77,,David Lillo,DPL Real Estate,,1950,
233,1173.0,San Francisco,San Francisco County,CA,2443 23rd Ave,4.0,4.0,2349000,2003.0,2996.0,1924,94116,5994,2450200,0.67,Parkside,Michael Hsu,Madison Hunter,"Contemporary,Modern/High Tech",1924,2.5
234,245.0,San Jose,Santa Clara County,CA,245 Chateau La Salle Dr UNIT 245,3.0,2.0,376900,1536.0,8884.478927203065,1979,95111,,,0.77,Fairgrounds,"Ping ""jennifer"" Zhong",,,1979,
235,1303.0,San Francisco,San Francisco County,CA,2459 Buchanan St,3.0,2.0,2475000,1900.0,2040.0,1900,94115,7794,2574198,0.67,Pacific Heights,Callum C. Hutchins,Sotheby's International Realty,,1900,2.5
236,1361.0,San Francisco,San Francisco County,CA,246 2nd St APT 1501,2.0,2.0,1795000,1319.0,12933.0,2000,94105,4995,1795000,0.67,South of Market,Christian Buckley,Vanguard Properties,Contemporary,2000,2.5
237,892.0,San Francisco,San Francisco County,CA,247-249 Edna St,4.0,4.0,2599000,2913.0,2500.0,1931,94112,3999,1618800,0.67,Sunnyside,Lori A. Muscat,Transpac Real Estate Company,,1931,2.5
238,919.2081850533808,San Francisco,San Francisco County,CA,2483 Filbert St,1.0,1.0,679000,0.0,3250.0,1908,94123,2894,,0.67,Cow Hollow,Tim A. Brown,KW Advisors,,1908,2.5
239,1049.0,San Francisco,San Francisco County,CA,25-27 Morrell St,4.0,2.0,1980000,1888.0,1337.0,1923,94109,5499,1984962,0.67,Nob Hill,Paul Warrin,Golden Gate Sotheby's Intl,Edwardian,1923,2.5%
240,1117.0,San Francisco,San Francisco County,CA,25 Morrell St,2.0,1.0,1095000,980.0,1337.0,1923,94109,4194,1985000,0.67,Nob Hill,Paul Warrin,Golden Gate Sotheby's Intl,Edwardian,1923,2.5
241,945.0,San Francisco,San Francisco County,CA,250 Grand View Ave,3.0,0.0,1795000,1900.0,2186.0,1903,94114,3099,1928100,0.67,Upper Market,Harry Clark,Corcoran Global Living,Vintage,1903,2.5
243,1117.0,San Francisco,San Francisco County,CA,252 9th St #403,2.0,1.0,799000,715.0,5000.0,2015,94103,3800,752500,0.67,South of Market,Matthew W. Finley,Compass,,2015,2.5
244,1351.0,San Francisco,San Francisco County,CA,253 Randall St #1,2.0,1.0,1089000,806.0,2500.0,1909,94131,3850,1145800,0.67,Glen Park,Jessica Branson,Compass,,1909,2.5
245,1407.0,Santa Clara,Santa Clara County,CA,2538 Crystal Dr,3.0,3.0,1988800,1414.0,5998.0,1954,95051,4500,2076900,0.77,,Peter Trinh,Century 21 Real Estate Alliance,,1954,
246,989.0,San Francisco,San Francisco County,CA,255 Topaz Way,4.0,4.0,2595000,2625.0,2112.0,1972,94131,7950,2680281,0.67,Diamond Heights,Alexander Hachiya,Sotheby's International Realty,,1972,2.5
247,642.0,San Jose,Santa Clara County,CA,255 Vista Roma Way,3.0,3.0,1074000,1674.0,8884.478927203065,2004,95136,3800,1096259,0.77,Fairgrounds,Ron Mason,Coldwell Banker Realty,,2004,
248,932.0,San Francisco,San Francisco County,CA,2551 28th Ave,3.0,2.0,1295000,1390.0,3001.0,1906,94116,4749,,0.67,Parkside,Melanie P. Leung,Sequoia Real Estate,,1906,2.5
249,699.0,San Francisco,San Francisco County,CA,257 Miramar Ave,15.0,0.0,1398000,2000.0,2813.0,1906,94112,,,0.67,Ingleside,Kelly Nguyen,Century 21 Real Estate Allianc,,1906,2.5%
250,588.0,San Jose,Santa Clara County,CA,2585 Sierra Vista Ct,4.0,3.0,899900,1531.0,6015.0,1978,95116,3850,917400,0.77,Alum Rock-East Foothills,Peter Q. Nguyen,Bay Realty,,1978,
251,950.0,San Francisco,San Francisco County,CA,260 King St UNIT 437,1.0,1.0,779000,820.0,213230.0,2004,94107,3927,731200,0.67,Mission Bay,Connie Chung,Willowmar Real Estate,Contemporary,2004,2.5
252,1299.0,San Francisco,San Francisco County,CA,263 29th Ave,4.0,4.0,4500000,3465.0,2996.0,1919,94121,,,0.67,Seacliff,Janet F. Schindler,Sotheby's International Realty,See Remarks,1919,2.5
253,598.0,San Jose,Santa Clara County,CA,2642 Heritage Park Cir,2.0,3.0,998000,1670.0,2613.0,1988,95132,3399,1087600,0.77,Berryessa,Ashley Shi,E3 Realty & Loans,,1988,
254,1302.0,San Francisco,San Francisco County,CA,2655 Bush St APT 108,1.0,1.0,859000,660.0,8884.478927203065,2017,94115,3494,859000,0.67,Lower Pacific Heights,Leon Le,Pacificwide Real Estate & Mortgage,Modern / High Tech,2017,
255,1012.0,Santa Clara,Santa Clara County,CA,2661 Benton St,4.0,2.0,1750000,1729.0,6276.0,1955,95051,4650,1753800,0.77,,Rose Lee,Happy Real Estate Inc,,1955,
256,845.0,San Francisco,San Francisco County,CA,267 Mangels Ave,4.0,2.0,1995000,2360.0,2500.0,1969,94131,5728,2054700,0.67,Sunnyside,Baxter Smith,Compass,Mid-Century,1969,2.5
257,1228.0,San Francisco,San Francisco County,CA,2676 Union St,0.0,1.0,850000,692.0,5655.0,1909,94123,,,0.67,Cow Hollow,Tania Toubba,Sotheby's International Realty,,1909,2.5
258,1591.0,San Francisco,San Francisco County,CA,268 Avila St,4.0,3.0,4200000,2640.0,2500.0,1926,94123,12090,3583000,0.67,Marina District,Joy Rong,Intero Real Estate Services,,1926,
259,815.0,San Jose,Santa Clara County,CA,2686 Taffy Dr,4.0,2.0,1199999,1472.0,6006.0,1966,95148,3549,1213821,0.77,Evergreen,Vicky Tran,Century 21 Real Estate Alliance,,1966,
260,873.0,San Francisco,San Francisco County,CA,2690 35th Ave,2.0,2.0,1395000,1598.0,3341.0,0,94116,,,0.67,Parkside,Samantha Huang,Corcoran Global Living,,0,2.5
261,912.0,San Francisco,San Francisco County,CA,2701 Van Ness Ave APT 210,1.0,1.0,895000,981.0,11915.0,1929,94109,3990,909999,0.67,Union Street,Howard Reinstein,Vanguard Properties,"Art Deco,Mediterranean",1929,2.5
262,1189.0,San Jose,Santa Clara County,CA,2725 Richland Ave,4.0,3.0,2600000,2187.0,11456.0,1958,95125,4800,2180500,0.77,Willow Glen,Brian Kiernan,Coldwell Banker Realty,"Custom,Ranch",1958,
263,541.0,San Francisco,San Francisco County,CA,2726 Anza St,5.0,2.2530755711775043,1555000,2872.0,2500.0,1923,94121,,,0.67,Inner Richmond,Steve Belluomini,Corcoran Global Living,,1923,
